"risk","pred_temp","sp_auto","mean_genotypemu0","mean_genotypenu","mean_genotypealpha","mean_genotypebeta","mean_genotypethr","mean_phenotypemu0","mean_phenotypenu","mean_phenotypealpha","mean_phenotypebeta","sd_genotypemu0","sd_genotypenu","sd_genotypealpha","sd_genotypebeta","sd_genotypethr","sd_phenotypemu0","sd_phenotypenu","sd_phenotypealpha","sd_phenotypebeta","mean_moved"
0.005,0,0.2,61.0007384536868,0.0323531727868034,231.063991420972,1653.74300578769,1.12887601039385,0.033191865143883,92.4739964601607,276.125173232294,1730.95829626209,22.2219384562338,0.0648473654144167,345.599471516021,4766.5369635198,0.702262271839819,0.203843214514323,143.388273619527,351.976779523494,4712.61034891303,91.938
0.005,0,0.3,51.8757697833048,0.0402413730445801,461.268608525559,28335.307715513,0.48093165803886,0.00957882387127522,81.148299000104,499.378582771988,28242.4518400992,22.757927717109,0.0909445119305009,1167.1904706966,97220.576443587,0.573894958426621,0.21736659363283,111.2743674075,1157.70234798763,96167.9005447368,80.606
0.005,0,0.3,41.5426843070666,0.0581161811669033,201.970044147279,3883.79476369983,0.99226080790106,0.0199110938282718,83.3854830057692,242.666562115334,3920.93577743831,22.6083145593321,0.109512074563021,344.786244763274,8696.35130943428,0.722197975938503,0.22488628949032,126.166118986025,348.872907492602,8602.20244897871,82.826
0.005,0,0.3,52.878712239035,0.0568926844110809,234.841393332748,1183.89944588921,1.12738529166158,0.0439880339828513,84.3709708184456,275.829374858386,1264.88892961173,20.9360882336021,0.0920768990628436,426.034249034324,2923.49475382054,0.748154867226583,0.210419153305277,129.982291014556,430.430612747681,2884.01930714441,83.813
0.005,0,0.3,67.4100519247256,0.0269346776895503,4670.43285515576,3514.35257036859,1.16754519893216,0.0333974755581945,87.867204679899,4687.19606778183,3587.90757582621,19.6567727741611,0.0358116611998613,23583.6978886525,7645.16280650913,1.20300621410979,0.204323925637991,142.799289218717,23343.7538764181,7576.97699192481,87.338
0.005,0,0.3,48.1992396586664,0.0604428463599587,264.049822531456,548.842267844038,1.32130458917953,0.0477564729649953,88.2152516384305,306.764804175778,628.913772099593,19.4828581923495,0.0756995847485077,455.791744096905,1424.58030552684,0.811459767886775,0.205937193494478,144.309627701034,459.343333787831,1411.10994781851,87.66
0.005,0.1,0,52.239497725656,0.0279956074272435,440.914105510822,568598.356745873,0.810830571397675,0.0361659113297457,108.899975481535,493.153335989877,565894.762170972,18.1121104325561,0.0450554911396242,820.879644893769,2254580.43513565,0.64367418070098,0.200993594786422,157.384261933019,821.398909928267,2231843.37658226,108.368
0.005,0.1,0,54.5643362397368,0.0474457410484207,383.566400590232,4887.41516358895,1.13180470323586,0.0584763590860225,112.152449006634,437.722089066846,4983.42770291423,17.9497903283952,0.0674772398285324,652.245541850728,9541.35258028142,0.749839521794487,0.210332266153105,169.758663812729,655.66422620104,9437.1306047548,111.611
0.005,0.1,0,66.0214687725782,0.0280173687796205,172.303390590199,913.52251066531,1.36813802888074,0.0353186981448346,112.196511382238,227.569593299274,1005.90177616622,25.0322539676066,0.0488188836091994,210.444036504934,2158.72360839622,0.634146295337146,0.204919994312944,174.439395044528,231.605399254959,2150.72373560054,111.667
0.005,0.1,0,32.6010010465954,0.0211503334258427,310.25795850233,13259.7690167182,0.977973558039834,0.015827699232124,109.441439728768,363.409665202239,13263.3260472968,16.8966299015971,0.0473438760550082,477.378665694244,27692.9694636288,0.669796820967721,0.21049483138017,160.12468561651,483.264006071157,27400.1351069815,108.927
0.005,0.1,0,47.0576351865303,0.0502123338108427,229.577744606945,2671.8842218238,1.30534545426828,0.0407996867427589,112.024369820683,284.350795776559,2747.43788877847,19.0353982684642,0.0882433285081758,348.071529845177,6785.50346594118,0.709866616136096,0.208205036334258,174.14850117688,359.517563576266,6704.13758039489,111.468
0.005,0.1,0.1,41.1894625379682,0.0499946544853095,521.446592040381,80124.5869247699,0.598570383081643,0.0299764388982668,99.9460904234646,568.706078650899,79791.5121007761,18.0316468748886,0.113524684323801,904.574970933143,189915.433045856,0.522818597054172,0.214102991062477,144.72515753181,898.995851170549,187800.988477741,99.401
0.005,0.1,0.1,67.4856715467237,0.0480829506624318,305.016022308361,737.360646822454,1.37056907835328,0.0511973886151071,101.313801690686,354.104785709537,849.603426949394,22.7967577822796,0.081449512100046,761.909302572367,1487.15970592961,0.847985360293302,0.212374231793764,158.343584230181,764.431858314715,1482.19193145212,100.758
0.005,0.1,0.1,88.9878921984695,0.00954556387740835,186.349868046526,4484.42212771742,0.911202667421185,0.0072502474900073,95.1849587486171,233.009435552022,4517.31472343237,32.0320354432764,0.0257735494424228,268.080376315917,10274.0462123191,0.607863349401872,0.199395948028617,133.652324908955,276.75896767557,10165.1281391257,94.688
0.005,0.1,0.1,54.0634848891912,0.0421693997204971,232.751940326745,1102.70827350973,1.24301304351958,0.0465516943742558,100.490797969714,281.794443185667,1190.51356729033,19.0164950292918,0.05862836616471,371.730568912464,1967.57062892173,0.752629119082912,0.204542084007704,155.950939476553,380.354635866715,1945.45049815443,99.958
0.005,0.1,0.1,59.1848671198327,0.0166475657616132,358.304959351292,14036.0639591273,0.93280991294946,0.0128532854392197,100.233080355591,406.509006978985,14024.9190326462,22.0132437280801,0.0438442683359933,835.735838043524,24386.597144391,0.724229958147158,0.201299281458945,151.581683852003,834.66680110066,24092.9263762516,99.696
0.005,0.1,0.2,56.9347692952665,0.0481412094097486,628.580253539991,6343.8940418468,1.12616613371063,0.0436007150576819,93.1821364585262,671.95919296165,6400.61759929501,22.2968996136008,0.0718759840312249,1636.36881257434,25559.5631443635,0.821738339523323,0.215647559136461,144.828433119469,1624.8108267501,25284.2609001479,92.651
0.005,0.1,0.2,26.9653851779559,0.0736028481293183,718.458545445532,188479.714207121,0.421198796504735,0.0171192919679945,88.613631966503,759.210780371479,187591.93354413,16.1167541687022,0.187177717782456,1775.24134487301,315807.690176182,0.548222318992508,0.241871296272519,124.347851009746,1760.63348295625,312061.149926598,88.036
0.005,0.1,0.2,44.399375839951,0.0778650576852948,257.933665735771,805.404379979908,1.29921153359796,0.0480488202453371,95.4532674656409,304.333517497848,886.399777186735,20.6605152054231,0.135977262901496,369.467439913861,1275.63875101604,0.78382237201831,0.227197842730711,155.791664663536,375.744181947226,1254.33563670689,94.888
0.005,0.1,0.2,41.9954609577943,0.0660757785083414,647.449448583308,2441.79701933701,1.1779968703517,0.0552533485171252,93.1622020596541,690.968537210904,2524.03394684629,19.7900757583829,0.0917305985097854,1753.18440767863,5419.69251041513,0.899511648143287,0.222142023786448,146.939545117322,1743.96114051731,5368.69599526534,92.583
0.005,0.1,0.2,47.1948540839171,0.0700573476391324,235.750180872697,657.451664366735,1.34081485913064,0.041779120830569,94.6535912184249,281.890380075856,732.868703985818,20.3983765022509,0.122208383951879,341.92967151057,1599.44215591376,0.751194474189928,0.223112523856272,154.103862489525,349.087888813761,1585.99817644137,94.085
0.005,0.1,0.3,39.9226273883995,0.0410834045704117,120.097904796531,553.173137368292,1.12828996691735,0.0128676585064851,82.0680075865772,160.534563376797,599.537205732107,18.3957644849728,0.0651604571699799,200.475059839564,836.657883014061,0.593305459170022,0.220702092360649,122.362287556614,211.533919406267,835.315066855988,81.523
0.005,0.1,0.3,33.7077259492081,0.106280382962839,1195.74302279569,1139.05513686766,1.33297847510037,0.0480751923468093,87.4975809958719,1233.40988649482,1204.22381532605,18.0843231711501,0.173334594741244,4270.10077695164,2989.68638134068,1.10419769063534,0.236841287970864,144.679137628749,4230.73181429977,2954.86951262543,86.896
0.005,0.1,0.3,47.4141706695204,0.0119882224060804,408.21928822366,21211.5267754677,0.493349077912013,-0.00968507449272961,81.0235426531621,446.740464882115,21136.6073663619,21.0239921216578,0.0384463047715335,1052.2421427344,38500.8815746397,0.569094399324413,0.22504185687651,110.81857508167,1047.14885595243,38006.2562517293,80.509
0.005,0.1,0.3,36.8401693455612,0.0463285875359328,536.174496209948,1269.98945610772,1.10086201969366,0.0153176717984171,86.1168353403785,576.498860831727,1311.36610400769,17.3357275641804,0.0794185636610637,1624.6681352343,2308.5326262732,0.827864093105051,0.221834049907298,135.6866365259,1611.10429111692,2282.25741288288,85.572
0.005,0.1,0.3,44.8215716704472,0.0357801503078421,186.839278901655,13280.8501276524,0.944777211572255,0.0147617525880785,82.4980528900015,227.166763194099,13269.1314874041,21.6637915469629,0.0624643308916212,360.728125682296,47510.321169875,0.740140401308155,0.221153191977476,121.741083277208,365.416949625123,47005.0798826665,81.958
0.005,0.2,0,49.6809169565073,0.0534000921729719,449.837620325511,44087.3948820945,0.59644769877442,0.0480976058727872,106.200668819916,500.6302159462,43960.5676022969,25.2846357314556,0.0816749513744336,1285.07707941993,116368.30918573,0.543587044084702,0.209683896916693,146.970447287119,1281.08278086003,115123.584175245,105.65
0.005,0.2,0,41.0458637801903,0.0539944097731658,406.962687874448,14357.6970391339,1.06380257904352,0.0438368364870567,111.554330543371,460.750092792161,14374.4071691287,16.5810862245716,0.111059094603449,625.648996401912,36455.0902918046,0.764725625529882,0.21453409456719,169.020793918976,629.959948162724,36061.4027863798,111.008
0.005,0.2,0,49.5311859360674,0.046394425536468,1298.45517684047,12734.809485454,1.1083480957658,0.045329566134709,114.464398928483,1349.55305872402,12771.7700710634,26.4426193777665,0.0802993046703972,3891.26974003685,31124.1572178504,0.801142862228054,0.208275386757466,178.111989312377,3860.77102461358,30796.2841662002,113.922
0.005,0.2,0,45.2836093019375,0.0469868838354026,254.923240623187,4379.2445166774,1.07087882045436,0.0390076306938966,108.36915356367,307.830828740236,4443.88838716138,18.3285452039382,0.0915578043854464,352.525821400629,9758.72281300148,0.651909420530311,0.209346044820879,158.807359263905,360.478745114859,9633.16844342692,107.825
0.005,0.2,0,46.6925585070189,0.00513863889203382,296.524229955594,8952.50359117571,0.967769356298122,0.0065273920287302,108.177594197386,349.166518057525,8968.78287637816,16.2644698390435,0.0166694244917552,589.43887092759,17000.7695836142,0.679965304047304,0.1969863610107,157.151726212431,593.568225674413,16813.5790779435,107.686
0.005,0.2,0.1,67.309797285649,0.0263486630807772,401.201872617039,4615.09345041069,0.951666128612191,0.0343481319064995,100.143256921658,449.253863082043,4683.56674133445,28.1491032664923,0.0497877445763633,728.047408212934,8309.38865267742,0.727221863992587,0.205050180769442,148.57975394725,726.869836342945,8220.56569029142,99.626
0.005,0.2,0.1,42.1694962158737,0.0551024878906413,563.898173595517,13369.175078913,0.76447375915251,0.0438795659324745,102.169071892614,612.080670294476,13380.6351984649,19.5470499855311,0.093501612449855,1031.91325165236,33744.6072259268,0.69605870394819,0.217646354401111,152.216356373695,1024.61416243975,33363.1575931873,101.615
0.005,0.2,0.1,33.9414716468542,0.0186265410717371,240.558696160855,11564.2890688546,0.878983111082598,0.00428778359052225,98.6476812040879,288.672479123275,11553.2750397772,20.2043600653764,0.04132549400881,401.049789130419,23760.2033583613,0.639835048793304,0.219579921852481,143.526570520708,405.804589424092,23481.4314103731,98.13
0.005,0.2,0.1,33.1129671721918,0.0439352037570416,246.515097568831,1363.19400925024,1.27855868946627,0.0263455004225826,101.877790575851,296.232758604038,1422.12962654475,18.2734458841516,0.0900249607903091,462.416804783585,2742.84216300122,0.705975492417,0.218476883375485,160.487395808469,470.609284648907,2713.83178503111,101.328
0.005,0.2,0.1,77.1309724623967,0.0142770882682053,272.175744807893,3498.83281169204,1.01839037164864,0.0218485100070912,99.6277661702113,320.650838382981,3559.04872932167,22.6182907936777,0.026436761304968,496.53870752391,7478.13804638647,0.705130642336162,0.201534452706821,148.048791765382,500.63541033361,7391.88173398262,99.124
0.005,0.2,0.2,31.9355469521464,0.0403959370679539,252.492283675503,9079.30043591527,0.782941511241592,0.0162854520819428,88.8845476529947,295.677052760705,9085.81065839781,14.3847334839475,0.0849279255316202,363.84598838059,18547.3369536533,0.637776342109479,0.21854961108495,125.926542042321,367.243845162436,18351.0295269138,88.327
0.005,0.2,0.2,77.3110878936283,0.0233896957683052,764.633248967173,12072.9173431798,0.806273550779669,0.0185990809347396,92.1406677873224,806.69496314585,12089.9478593677,40.0331647093507,0.0524748973873414,1910.64340604617,31663.0596839031,0.688057092655639,0.218841598980756,139.706137485088,1894.49167456089,31330.5244789118,91.616
0.005,0.2,0.2,24.1233736562369,0.135115199162674,738.482826375503,35157.3344274595,0.990776715023546,0.0463797872194407,94.7432137237993,782.225662827256,35042.600716322,14.586991010182,0.212634220714534,1394.37861753786,62001.1930338861,0.897920719650622,0.258801206640969,153.896983114673,1384.68088258857,61288.5252847181,94.114
0.005,0.2,0.2,66.2234825198279,0.0138971169543029,278.173664881198,50965.306481461,0.580067546880939,0.0108182049016591,89.054190400019,321.300571077792,50747.4433880321,30.3562504001948,0.0272966843933698,412.223806716579,137066.56829967,0.53746108248987,0.203969634637094,121.218438629561,414.006455867075,135524.163246882,88.561
0.005,0.2,0.2,42.4650307595237,0.0815533348648219,907.191112841018,12862.9582021031,0.827196035945798,0.0609550256239328,92.4236293719796,948.714107096453,12888.6367858139,17.4200166999635,0.121477564433493,2631.17203329409,31494.2368811346,0.694273716727044,0.214787407813977,139.064849893194,2605.20312712095,31158.9802915306,91.836
0.005,0.2,0.3,35.8834107827828,0.0459524461019419,268.807103729283,30595.3042086607,0.785773162779748,0.0166617947555097,82.5692141535232,308.774119736431,30505.7833580456,18.2938810841316,0.0762903561723518,497.448067134591,90264.0670587172,0.63028063091597,0.228957146715069,117.192843765412,497.906969647487,89365.1259768748,82.023
0.005,0.2,0.3,35.3661863586107,0.0602608025801192,205.448149155662,96330.2364275087,0.743429400949435,0.0191979754745845,81.5159666996753,245.153087632817,95913.5676975685,17.7581090148709,0.128225122409527,302.597342954892,383762.363901708,0.69340648109324,0.239732793229087,115.1454243109,306.412553587148,379875.278088357,80.945
0.005,0.2,0.3,50.4491423227387,0.0566241465222606,331.846778374455,1283.85169230223,1.00306257379061,0.0473378657918824,83.2428234201347,371.810826385145,1367.64234250245,18.8021476709578,0.0858450196224886,791.258148801522,2905.65372361987,0.690886528094722,0.209086675519069,122.368047199078,788.343274851039,2868.26792124384,82.679
0.005,0.2,0.3,35.1249521064014,0.116490371847736,396.69695226534,2077.89113767617,1.11032211306846,0.0501418444973394,84.8446268189512,437.130218713652,2137.65898433475,16.7367226911697,0.186830163861618,701.374334976178,5856.56308620316,0.767068513715034,0.238258958975664,131.62277604901,699.196597560544,5796.23773510424,84.237
0.005,0.2,0.3,38.1413972639609,0.087202189758472,232.733795986936,2596.51982769997,1.17078388034487,0.0396451542955608,85.7468559136509,274.38459526464,2650.65110211341,18.902870641553,0.138563324971929,370.147424899427,7415.19334211228,0.791867337108754,0.245290756345771,137.027585696852,374.605994391401,7337.76427472553,85.155
0.005,0.3,0,40.2769315172672,0.0451284966950214,452.097350872363,10268.2087907517,1.05769375010007,0.044090594817731,113.147211607569,506.39583664162,10322.8421675389,22.8148769727993,0.0718021017830629,737.329305979418,26247.4342941251,0.740770787715041,0.216348613405725,172.104416601323,737.051378557807,25979.084640028,112.582
0.005,0.3,0,46.862930678373,0.0708475130006023,326.790678475522,981.040004019295,1.39639925284681,0.0703237184263962,112.30148021523,381.181825630211,1103.92923620789,18.3015368581208,0.0980664983679347,954.759657860731,1803.61687561099,0.735518042697135,0.212631616192173,174.570148251385,958.149247279628,1803.25067025163,111.739
0.005,0.3,0,60.2558705839413,0.0421449081855026,365.406455001817,2534.75495555603,1.33436793843107,0.0601040811836781,115.674521653262,421.39215180509,2650.34165126446,19.8624119303519,0.0594698228741995,539.651271604812,5346.84129751792,0.754055916579495,0.207697325514696,182.692802581478,546.758956749041,5290.4203379731,115.137
0.005,0.3,0,27.4661298993922,0.0935410395197958,346.79689876929,3997.75825772918,1.15111275651976,0.058342857237889,111.502976309882,400.837282666189,4080.01469390971,14.8814740020771,0.122850456002347,480.171677765446,8646.60588163237,0.714678310217177,0.232862960196741,172.306660691251,489.528049955612,8555.49568648795,110.926
0.005,0.3,0,43.0770023538891,0.0420522827539698,677.976366406391,61964.0649718038,0.558345879079204,0.0327544484154782,109.604938972104,729.32455002661,61721.5398904842,23.8964618464647,0.0679794994694353,1323.03844083345,146335.087796593,0.587926631502608,0.219416928533965,158.215260406806,1314.46314854787,144726.8664008,109.059
0.005,0.3,0.1,66.6953377229938,0.0455011020105616,255.891191088198,1010.63730394482,1.34407181325749,0.071392834309188,103.954132713585,306.534451517117,1153.00908321736,17.2597470214006,0.0532979204839602,457.697848238067,1803.08324398885,0.711811021231419,0.209163603962449,166.198168963546,468.272758405165,1822.26752246746,103.409
0.005,0.3,0.1,45.557093833765,0.0423869309020533,1045.14705179429,9912.8769333707,0.910823982389766,0.0363753751112847,100.726395845689,1090.09667608516,9940.12658308502,18.8932102574984,0.0849090848606699,2295.68909395327,21153.2050379122,0.623566126924215,0.21184076814132,151.318550161763,2276.39640814275,20918.4364630849,100.187
0.005,0.3,0.1,35.614402742224,0.0412356410257879,275.588110921065,5858.1265344382,1.03955014119619,0.0282586327959038,99.3956518119901,323.847741525698,5894.09779666379,14.8084064988288,0.0686174878241189,630.458994377393,12275.2730089703,0.640211364010211,0.212065961655345,149.170324835956,635.526580061896,12139.614377324,98.836
0.005,0.3,0.1,56.0396516289052,0.0541948061939623,433.453836624549,4229.35929804087,1.250952477806,0.0680418395443154,105.256754117185,483.995886121301,4327.77552922422,15.727127324278,0.069172643960775,731.838219581253,8094.50972910884,0.840830668681301,0.211202147831487,171.608656547273,730.585598941067,8003.77936323523,104.694
0.005,0.3,0.1,82.8096828933681,0.0283381190630936,236.792453535125,1134.67950175753,1.19649837716267,0.0347241664680184,100.420168252836,285.761987729562,1222.95449659302,32.7804331360659,0.0544119885466035,354.093260141354,1855.07606166509,0.731379245057995,0.202219530069014,156.00545089796,364.37518883779,1830.96930095723,99.875
0.005,0.3,0.2,46.6977916696038,0.00851895691817909,166.490045857545,3032.63605724774,0.781394549621299,0.000226351279253639,86.8240981392933,209.039373989319,3061.34986313846,19.5172859314722,0.0183992322423717,197.517827175859,6577.49556593088,0.529906519249779,0.211600198642239,115.913219949688,205.849569315307,6501.39906489982,86.321
0.005,0.3,0.2,57.7577335785148,0.0563971338155209,206.208490609065,1160.16348672901,1.21725746121709,0.033982658329617,90.7236603121711,250.523238563565,1231.85274490893,28.428210618248,0.0958684200855114,439.597065366743,3152.6016372697,0.762084487456919,0.222884780123916,140.404510253319,447.824183402528,3113.16385022736,90.179
0.005,0.3,0.2,41.789220914416,0.065663629869327,543.882652299209,10636.4146662483,0.965404713075008,0.0360388169941995,91.5570717204556,587.179049222799,10648.9529920112,18.043166914968,0.120933602304054,1104.29597957192,28348.1054437461,0.649782293885833,0.221954711215195,137.52236587969,1099.46345057847,28050.980782814,90.996
0.005,0.3,0.2,30.8805578797679,0.137478376030118,278.557422858675,1017.62774618438,1.19880919646214,0.0469224373650935,92.5633367540738,323.36285689889,1083.73017898645,14.817205877443,0.32471495522687,703.800823502854,2158.17917476738,0.713568839562227,0.253623533483628,144.849070492744,703.702550643698,2140.49822901186,91.937
0.005,0.3,0.2,38.3601438600149,0.0582620050808411,249.370948843468,14486.1037267317,1.08527973058115,0.0414590460176473,92.3959396267765,294.291862263947,14494.5843714398,18.5449364804053,0.0939249455331131,338.115692264665,40547.9692460197,0.768909515421756,0.212067164652735,142.055127739396,343.455416012733,40148.3566843217,91.83
0.005,0.3,0.3,48.7882403094111,0.0958802956444325,417.460901197991,1004.91185294541,1.19796620550738,0.047585664070455,87.1654831228965,458.899482591861,1096.95039862739,25.8089677013521,0.140525347830726,622.791416435854,1726.27701828771,0.817444805930568,0.279722450638163,140.852522675139,620.865181862878,1710.13236059408,86.556
0.005,0.3,0.3,32.2919595958344,0.099244587466856,318.92428037782,6143.2078248682,0.88860361496843,0.00385408194431018,83.329406813085,358.964658796347,6160.87516560014,20.0616194280799,0.2590900056725,691.372732317428,13686.6909063931,0.655662220270794,0.297652729176232,124.09765616197,689.507885359662,13527.1318564323,82.728
0.005,0.3,0.3,20.73231714536,0.0231885865793818,211.408967722538,7607.38391850494,0.654541203955833,-0.0503383299758201,80.5606756066166,250.602562900996,7599.51357324475,16.6612573161771,0.0581986059410919,325.274077341101,18151.6164904363,0.538095017567018,0.397778961208876,114.519745960866,329.278693069546,17986.6913504211,80.029
0.005,0.3,0.3,38.6593321118883,0.200152050332256,749.390660152569,3922.55715839968,0.916470122127155,0.0330852413261241,84.6232488298839,787.850713304274,3971.00839209532,23.07720004558,0.45388742210736,1790.04568558591,7571.44188125613,0.674022067535305,0.310874213772182,129.736958747413,1772.64094645502,7494.97041428038,83.931
0.005,0.3,0.3,32.8051122488245,0.0963828717815964,816.01926136872,4088.30889221171,1.02659619294265,0.0331632549353879,83.7874250771118,854.076513902631,4135.25512592365,20.4685577939899,0.141108067600444,2988.95256653439,9657.62294175349,0.686494097777244,0.289152540089931,129.029450404615,2962.54681642567,9557.05798471902,83.183
0.005,0.4,0,56.9155801962008,0.0204607592519474,190.080029692974,30735.6283040029,1.19780164279593,0.0272037489571953,109.774162170511,244.061591937828,30670.8766160246,19.799317235708,0.0420920284260747,274.584074021289,64448.7850614466,0.679483007418222,0.203894662908276,165.578694564283,290.006279554216,63738.7514803546,109.261
0.005,0.4,0,33.9025709259539,0.108796948133114,1578.19883463993,252881.412160432,0.623880529016294,0.0525494033631284,114.236488438947,1627.11793831677,251703.90433652,16.7376297156421,0.240817390187755,4285.00414676992,606916.024820693,0.543027031783283,0.228500649954153,174.322787012707,4239.17754935495,600091.267460554,113.618
0.005,0.4,0,42.5977861303134,0.0544679120648627,330.518952339343,5045.89711064703,1.02979905074454,0.0287493140463459,109.402034342593,383.508766406725,5107.33585834802,17.5395132918127,0.10478876066594,530.035607196138,11920.0854209742,0.673011220317154,0.231553368553159,161.053116834745,534.093067173898,11803.3323682297,108.865
0.005,0.4,0,47.3937280035685,0.0612019883300261,257.024200274368,1564.26944387863,1.35947037382927,0.056197329966485,111.060915284433,311.21865046725,1663.44348526176,17.7363088672086,0.0907187712929114,481.127849545208,3195.51819547696,0.694115423931206,0.20854272510524,172.762805076277,488.364424708417,3170.57681447388,110.502
0.005,0.4,0,66.5625631331987,0.00925858540821139,267.175844467673,15179.1109654255,0.899196311101431,0.0142708981506126,108.540485248432,320.086459746403,15168.2064099638,21.9398906995535,0.0219456468912878,342.559241837128,45368.4104827286,0.614926951672306,0.197901735540351,155.122428192646,349.425080495485,44853.1848078057,108.033
0.005,0.4,0.1,88.9295694473942,0.0314430761901153,188.722155344084,927.945011384917,1.39519972784853,0.0612502714104832,103.555922271551,239.534725998984,1085.92835868696,25.3172473348215,0.0427831955929813,238.9063121545,1828.61994061469,0.675827066909528,0.208537036349279,168.072446828153,255.617106957292,1873.77689693315,103.03
0.005,0.4,0.1,33.4659912654169,0.0789507135141551,231.855175974418,8391.08901341421,1.18470104552258,0.0517990173857076,100.738101509007,281.036941334992,8426.12276582557,15.8537447524368,0.106452063518746,354.140688542913,32431.7815217579,0.707446402282088,0.220237351949362,152.230619094251,360.686693691924,32068.8019957718,100.176
